 TIME(hr),Z_OUT(mD),Z_IN(mD),HEADDIFF(m),MODE(-),Q_TURB(m3_s),Q_SLUICE(m3_s),POWER(MW),T_CHART(-),P_CHART(-),H_START(m),H_END(m),P_TARG(-)
  0.90000000000000002      ,  -2.2446156602461964      ,  -2.2426155563471011      ,   2.0001038990953290E-003 ,           0 ,   6.5581506266579447E-003 ,   3.8895417593937176      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.92500000000000004      ,  -2.2470683401274969      ,  -2.2448297007998819      ,   2.2386393276150329E-003 ,           0 ,   7.3250174678726482E-003 ,   4.1135467699125776      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.94999999999999996      ,  -2.2522354591011262      ,  -2.2478027775663878      ,   4.4326815347384141E-003 ,           0 ,   1.0870935161615410E-002 ,   5.7889872917105665      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
  0.97499999999999998      ,  -2.2586322308277822      ,  -2.2516332460468935      ,   6.9989847808886729E-003 ,           0 ,   1.4384792309824982E-002 ,   7.2739680876859323      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.0000000000000000      ,  -2.2677118170220361      ,  -2.2565460962738997      ,   1.1165720748136376E-002 ,           0 ,   1.9109635646027197E-002 ,   9.1881067674325863      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.0249999999999999      ,  -2.2741120230427008      ,  -2.2621413323070740      ,   1.1970690735626732E-002 ,           0 ,   2.0784860615343802E-002 ,   9.5141957098163257      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.0500000000000000      ,  -2.2790560376253706      ,  -2.2677680947717112      ,   1.1287942853659416E-002 ,           0 ,   2.1176929661524378E-002 ,   9.2397161337377369      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.0750000000000000      ,  -2.2733575025191701      ,  -2.2720003654999066      ,   1.3571370192635435E-003 ,           0 ,   7.7105499050162552E-003 ,   3.2103082486823120      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.1000000000000001      ,  -2.2618016430333330      ,  -2.2696413949269174      ,  -7.8397518935844346E-003 ,           0 ,  -2.9028053535656219E-002 ,  -7.6970795760276722      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.1250000000000000      ,  -2.2397751489349020      ,  -2.2633277929568969      ,  -2.3552644021994862E-002 ,           0 ,  -5.2624017114379501E-002 ,  -13.343855455305025      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.1499999999999999      ,  -2.2156052653206246      ,  -2.2541623023483814      ,  -3.8557037027756813E-002 ,           0 ,  -7.0342557372933656E-002 ,  -17.074038477033607      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.1750000000000000      ,  -2.1926605572150417      ,  -2.2431941713617523      ,  -5.0533614146710537E-002 ,           0 ,  -8.4048450924173596E-002 ,  -19.547068527385527      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.2000000000000000      ,  -2.1726639314236427      ,  -2.2312205919547092      ,  -5.8556660531066562E-002 ,           0 ,  -9.4343139417279800E-002 ,  -21.042233063335477      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.2250000000000001      ,  -2.1615154358477313      ,  -2.2187480536165491      ,  -5.7232617768817828E-002 ,           0 ,  -9.7175530283708900E-002 ,  -20.804033446733509      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.2500000000000000      ,  -2.1593545421133684      ,  -2.2068511723446451      ,  -4.7496630231276704E-002 ,           0 ,  -9.2151096265447305E-002 ,  -18.952414845341870      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.2749999999999999      ,  -2.1636236162347573      ,  -2.1964387568478387      ,  -3.2815140613081439E-002 ,           0 ,  -7.9674046964994166E-002 ,  -15.754489049117328      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.3000000000000000      ,  -2.1705877254363748      ,  -2.1884293431915585      ,  -1.7841617755183670E-002 ,           0 ,  -6.1059504971435551E-002 ,  -11.617176716989839      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.3250000000000000      ,  -2.1743854231458726      ,  -2.1826426990436048      ,  -8.2572758977321747E-003 ,           0 ,  -4.3141977276516592E-002 ,  -7.9037097780836509      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.3500000000000001      ,  -2.1744419719061860      ,  -2.1787421173373978      ,  -4.3001454312117104E-003 ,           0 ,  -3.2300225293692572E-002 ,  -5.7020607608625662      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.3750000000000000      ,  -2.1667166910311129      ,  -2.1749393914008994      ,  -8.2227003697865619E-003 ,           0 ,  -4.6310407874434398E-002 ,  -7.8831653467076119      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.3999999999999999      ,  -2.1485410080850578      ,  -2.1688407944658792      ,  -2.0299786380821416E-002 ,           0 ,  -7.5422916977622240E-002 ,  -12.388272733756946      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.4250000000000000      ,  -2.1279052471548385      ,  -2.1604176742765699      ,  -3.2512427121731413E-002 ,           0 ,  -9.8859633375117800E-002 ,  -15.678023562105107      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.4500000000000000      ,  -2.1034846267477629      ,  -2.1500609111824946      ,  -4.6576284434731718E-002 ,           0 , -0.12247917264337710      ,  -18.765895593847834      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.4750000000000001      ,  -2.0845160307569071      ,  -2.1385092039216480      ,  -5.3993173164740949E-002 ,           0 , -0.13641725919249159      ,  -20.205602884631901      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.5000000000000000      ,  -2.0688694474530909      ,  -2.1261928008822313      ,  -5.7323353429140411E-002 ,           0 , -0.14532247610825247      ,  -20.820097129560263      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.5249999999999999      ,  -2.0616290839084446      ,  -2.1139407910445560      ,  -5.2311707136111441E-002 ,           0 , -0.14344538535018075      ,  -19.889679680663846      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.5500000000000000      ,  -2.0639117855510904      ,  -2.1029434287019670      ,  -3.9031643150876594E-002 ,           0 , -0.12796373031525604      ,  -17.181270452900868      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.5750000000000000      ,  -2.0669766962672185      ,  -2.0936483526190846      ,  -2.6671656351866080E-002 ,           0 , -0.10918566616496242      ,  -14.203312537895453      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.6000000000000001      ,  -2.0728936597405623      ,  -2.0863294962095345      ,  -1.3435836468972173E-002 ,           0 ,  -7.9951457217066341E-002 ,  -10.081551512049870      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.6250000000000000      ,  -2.0726670539298504      ,  -2.0811106420716725      ,  -8.4435881418221115E-003 ,           0 ,  -6.5340755513593196E-002 ,  -7.9905498137138196      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.6499999999999999      ,  -2.0680579937138166      ,  -2.0765300432851728      ,  -8.4720495713561661E-003 ,           0 ,  -6.7449253545040500E-002 ,  -8.0033030396320779      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.6750000000000000      ,  -2.0551803543732579      ,  -2.0709153709267194      ,  -1.5735016553461545E-002 ,           0 ,  -9.4687861011832283E-002 ,  -10.906563125066681      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.7000000000000000      ,  -2.0350652819727664      ,  -2.0632156001218163      ,  -2.8150318149049891E-002 ,           0 , -0.13041019169158841      ,  -14.588230921729242      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.7250000000000001      ,  -2.0139012059154617      ,  -2.0536804145610046      ,  -3.9779208645542852E-002 ,           0 , -0.15956387622036955      ,  -17.342571559860218      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.7500000000000000      ,  -1.9923618990966572      ,  -2.0426454386163440      ,  -5.0283539519686782E-002 ,           0 , -0.18456761873423566      ,  -19.498768200751755      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.7749999999999999      ,  -1.9763497708555249      ,  -2.0305485699853718      ,  -5.4198799129846931E-002 ,           0 , -0.19706304397745103      ,  -20.244607394812022      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.8000000000000000      ,  -1.9662302049331244      ,  -2.0185846861247843      ,  -5.2354481191659863E-002 ,           0 , -0.19909638600906887      ,  -19.897332048691048      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.8250000000000000      ,  -1.9629930276842691      ,  -2.0071961012806363      ,  -4.4203073596367215E-002 ,           0 , -0.18799198488888214      ,  -18.283870879963512      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.8500000000000001      ,  -1.9661242816783095      ,  -1.9971247487951675      ,  -3.1000467116857999E-002 ,           0 , -0.16171444387460346      ,  -15.312300636745835      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.8750000000000000      ,  -1.9698553426857492      ,  -1.9890448823658797      ,  -1.9189539680130485E-002 ,           0 , -0.13063827647061116      ,  -12.047196857272166      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.8999999999999999      ,  -1.9711204988345854      ,  -1.9827883589239346      ,  -1.1667860089349169E-002 ,           0 , -0.10456121526944337      ,  -9.3943561810831149      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.9250000000000000      ,  -1.9679648084436681      ,  -1.9776370670900996      ,  -9.6722586464315086E-003 ,           0 ,  -9.7661362843374455E-002 ,  -8.5517082983498831      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.9500000000000000      ,  -1.9572825623673402      ,  -1.9718989753368223      ,  -1.4616412969482129E-002 ,           0 , -0.12313323406360296      ,  -10.512065844929602      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   1.9750000000000001      ,  -1.9416735884171172      ,  -1.9649722264732070      ,  -2.3298638056089782E-002 ,           0 , -0.15939619161465576      ,  -13.271459022810159      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.0000000000000000      ,  -1.9199773747292384      ,  -1.9559540590296212      ,  -3.5976684300382811E-002 ,           0 , -0.20304144838601612      ,  -16.492824640831795      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.0249999999999999      ,  -1.8978615135413068      ,  -1.9451753554551494      ,  -4.7313841913842580E-002 ,           0 , -0.23859939826547949      ,  -18.914179069824353      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.0499999999999998      ,  -1.8785110771633733      ,  -1.9334975279799951      ,  -5.4986450816621790E-002 ,           0 , -0.26348643072863931      ,  -20.390087786628190      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.0750000000000002      ,  -1.8551961690789094      ,  -1.9207005372596713      ,  -6.5504368180761885E-002 ,           0 , -0.29451167092866742      ,  -22.255517989243561      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.1000000000000001      ,  -1.8381479960831326      ,  -1.9070563103560476      ,  -6.8908314272914994E-002 ,           0 , -0.30924592910682552      ,  -22.826646680179291      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.1250000000000000      ,  -1.8162289418261237      ,  -1.8930245026146730      ,  -7.6795560788549322E-002 ,           0 , -0.33412536306467283      ,  -24.097727338465521      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.1499999999999999      ,  -1.8011964312127089      ,  -1.8786513653724783      ,  -7.7454934159769451E-002 ,           0 , -0.34333355039035335      ,  -24.201044694209827      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.1749999999999998      ,  -1.7831749269093280      ,  -1.8639129784682658      ,  -8.0738051558937762E-002 ,           0 , -0.35855678501782617      ,  -24.708533578445557      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.2000000000000002      ,  -1.7634616324745362      ,  -1.8489405684437961      ,  -8.5478935969259817E-002 ,           0 , -0.37727774146584758      ,  -25.423691697664353      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.2250000000000001      ,  -1.7463588254922449      ,  -1.8337230244018985      ,  -8.7364198909653634E-002 ,           0 , -0.38993983037163804      ,  -25.702660839562018      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.2500000000000000      ,  -1.7244229782139551      ,  -1.8180209646687626      ,  -9.3597986454807547E-002 ,           0 , -0.41251765545987679      ,  -26.603466646330311      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.2749999999999999      ,  -1.7059626057582884      ,  -1.8020263802824104      ,  -9.6063774524121959E-002 ,           0 , -0.42703756706665119      ,  -26.951733484259478      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.2999999999999998      ,  -1.6813795329204533      ,  -1.7856194656660060      , -0.10423993274555277      ,           0 , -0.45443415971994539      ,  -28.075267437678328      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.3250000000000002      ,  -1.6610269446946733      ,  -1.7685589635570420      , -0.10753201886236874      ,           0 , -0.47140044208730997      ,  -28.515457436939961      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.3500000000000001      ,  -1.6409460199770323      ,  -1.7514333061674778      , -0.11048728619044557      ,           0 , -0.48790393069775134      ,  -28.904470544170827      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.3750000000000000      ,  -1.6191363317799956      ,  -1.7340268415202100      , -0.11489050974021442      ,           0 , -0.50790120304237207      ,  -29.474814620780535      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.3999999999999999      ,  -1.6018805271026677      ,  -1.7162780127503083      , -0.11439748564764063      ,           0 , -0.51726356629341363      ,  -29.411935605470276      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
   2.4249999999999998      ,  -1.5823693505115015      ,  -1.6986913098152969      , -0.11632195930379541      ,           0 , -0.53222236337891304      ,  -29.657972209006033      ,   0.0000000000000000      ,           1 ,           1 ,   1000.0000000000000      ,   0.0000000000000000      ,   0.0000000000000000     
